"Prior kidney disease, increase, disease severity, age, dominant factor","Prior kidney disease may increase disease severity, though age may be the dominant factor."
"CFR, age, China, Italy, 0-19","The CFR increases with age (data from China and Italy) 0-19 years < 0.2%; 20-29 years = 0-0.2%, 30-39 years = 0.2-0.3%, 40-49 years = 0.4%, 50-59 years 1.0-1.3%, 60-69 years = 3.5-3.6%, 70-79 years = 8.0-12.8%, >80 years = 14.8-20.2%."
"Iceland, CFR, increases, years","In Iceland, the overall CFR has been estimated at 0.3-0.6% but increases to ~4% in those over 70 years old."
"An, estimated, infection, fatality rate, Indiana, increasing, years","An estimated overall infection fatality rate for Indiana was calculated as 0.26%, increasing to 1.71% for those >65 years old."
"Minority, populations, essential workers, disproportionately, affected, COVID-19",Minority populations and essential workers are disproportionately affected by COVID-19.
"Black, Asian, Minority, Ethnic populations, children, SARS-CoV-2 infection, rates, groups, hospitalized, die disproportionately","Black, Asian, and Minority Ethnic populations, including children, acquire SARS-CoV-2 infection at higher rates than other groups and are hospitalized and die disproportionately."
"Hispanic, Black, COVID-19, patients, die, younger ages, white, patients",Hispanic and Black COVID-19 patients tend to die at younger ages than white patients.
"Hispanic, Black, American Indian, children, early, US, pediatric","Hispanic, Black, and American Indian children accounted for 78% of early US pediatric deaths (n=121)."
"Social vulnerability, associated with, SARS-CoV-2, transmission, risk",Social vulnerability is associated with greater SARS-CoV-2 transmission risk.
"Pregnant, women, COVID-19, ICU care, rates, non-pregnant, women, fever, myalgia, rates, preterm delivery","Pregnant women with COVID-19 require ICU care at similar rates as non-pregnant women and are less likely to present with fever and myalgia, but have higher rates of preterm delivery."
"Severity, pregnant women, associated with, conditions, obesity, symptom, severity, early","Severity in pregnant women may be associated with underlying conditions such as obesity, and symptom severity may be predicted early."
"Preterm births, symptomatic, patients",Preterm births are more likely in symptomatic patients.
"Approximately, pregnant, COVID-19, patients, symptoms, weeks",Approximately 25% of pregnant COVID-19 patients had symptoms for at least 8 weeks.
"UK, healthcare workers, severe, COVID-19, non-essential, employees","In the UK, healthcare workers are >7 times more likely to develop severe COVID-19 than non-essential employees."
"Children, susceptible, COVID-19, milder","Children are susceptible to COVID-19, though generally show milder or no symptoms."
"children, years, asymptomatic",21% to 28% of children (<19 years old) may be asymptomatic.
"symptomatic, children, mild, moderate, symptoms",Most symptomatic children show mild or moderate symptoms.
"Severe, symptoms, children, infants, complex, medical histories",Severe symptoms in children and infants are more likely in those with complex medical histories.
"WHO, US, CDC, condition, children, Pediatric Multi-System Inflammatory Syndrome, MIS-C, COVID-19, infection","WHO and US CDC have identified a rare condition in children (Pediatric Multi-System Inflammatory Syndrome, MIS-C) linked to COVID-19 infection."
"prevalence, Pediatric Multi-System Inflammatory Syndrome, MIS-Cis",The prevalence of Pediatric Multi-System Inflammatory Syndrome MIS-Cis unknown.
"Children, severe, moderate, symptoms, MIS-C.",Children with both severe and moderate initial symptoms can progress to MIS-C.
"Black, children, overrepresented, MIS-C, patients",Black children are overrepresented among MIS-C patients.
"Infected, patients, productive immune responses, duration, protection","Infected patients show productive immune responses, but the duration of any protection is unknown."
"Reinfection,",Reinfection is possible.
"longevity, antibody responses, T-cell responses, months",The longevity of antibody responses and T-cell responses is unknown but appears to be at least several months.
"study, healthcare workers, UK, SARS-CoV-2 antibodies, exposure, reinfection, days, symptomatic reinfection, positive, PCR","In a study of healthcare workers in the UK, those with SARS-CoV-2 antibodies from prior exposure (n=1,167) were protected from reinfection for a median of 127 days (no symptomatic reinfection, 3 subsequent positive PCR tests)."
"Researchers, SARS-CoV-2 antibodies, circulating, patients, months, infection",Researchers have found SARS-CoV-2 antibodies circulating in patients for 3-6 months after infection.
"Mild, COVID-19, infections, induce, detectable, immune responses, months",Mild COVID-19 infections can induce detectable immune responses for at least 3 months.
"Antibody, levels, increase, disease severity, patient age",Antibody levels increase with disease severity and are largely unaffected by patient age.
"UK, evidence, antibody, months, study, population-level seroprevalence, antibody, levels","A UK study found evidence of antibody levels waning after 4-6 months, though the study looked at population-level seroprevalence and not individual antibody levels."
"Neutralizing antibody responses, days, symptom, months",Neutralizing antibody responses are present within 8-19 days after symptom onset and can persist for months.
"Individuals, severe, infections, higher, neutralizing antibody, levels, asymptomatic, mild infections",Individuals with more severe infections developed higher neutralizing antibody levels that persisted longer than those with asymptomatic or mild infections.
"antibody, IgM, SARS-CoV-2 neutralizing ability, IgG, lesser","The antibody IgM appears to contribute substantially to SARS-CoV-2 neutralizing ability, with IgG also contributing to a lesser extent."
"Asymptomatic, cases, weaker antibody, SARS-CoV-2",Asymptomatic cases generate weaker antibody responses to SARS-CoV-2.
"Antibody, levels, declined, healthcare workers, tested, positive, SARS-CoV-2, dropping, detectable, levels, tested, days, caution, detect, prior, SARS-CoV-2 infection","Antibody levels declined in 156 healthcare workers who tested positive for SARS-CoV-2, with 28% dropping below detectable levels when tested after 60 days, suggesting caution in single time-point assays to detect prior SARS-CoV-2 infection."
"Strong, early, inflammatory immune responses, associated with, severe, clinical presentation","Strong, early inflammatory immune responses are associated with more severe clinical presentation."
"immunological, phenotypes, associated with, COVID-19, cytokine storm syndrome, patients","There appear to be several distinct immunological phenotypes associated with COVID-19, with cytokine storm syndrome present in ~3-4% of patients."
"phenotype, Type I interferon response, general immunosuppression, variability, corticosteroid, treatment","A more common phenotype is characterized by a lack of Type I interferon response and general immunosuppression, which may help to explain variability in corticosteroid treatment effects."
"SARS-CoV-2, specific, memory B cells, human, immune response, evidence, B, mild-moderate, COVID-19","SARS-CoV-2 specific memory B cells are involved in the human immune response, and provide evidence of B cell-mediated immunity after mild-moderate COVID-19 infection."
"T-cell responses, months, stronger, individuals, severe, COVID-19, cases","T-cell responses may persist for at least 6 months, though they appear stronger in individuals with more severe COVID-19 cases."
"memory B, T cells, months, variability, persistence, specific, antibodies, IgG, IgA","While memory B and T cells both persist for at least 6 months, there is some variability in the persistence of specific antibodies (e.g., IgG vs. IgA)."
"Immune responses, symptomatic, asymptomatic, COVID-19, patients",Immune responses appear to differ between symptomatic and asymptomatic COVID-19 patients.
"asymptomatic, patients, T-cell responses, levels, interferon-gamma, interleukin-2, coordinated, production, pro-inflammatory, regulatory cytokines, symptomatic, patients","asymptomatic patients appear to mount robust T-cell responses, express higher levels of interferon-gamma and interleukin-2, and have more coordinated production of pro-inflammatory and regulatory cytokines than symptomatic patients."
"men, reinfection, seasonal coronaviruses, years, infection","In a 35-year study of 10 men, reinfection with seasonal coronaviruses occurred 1-3 years after initial infection."
"Previous, studies, coronavirus, immunity, neutralizing antibodies, wane, years",Previous studies on coronavirus immunity suggest that neutralizing antibodies may wane after several years.
"Reinfection, SARS-CoV-2, true frequency","Reinfection with SARS-CoV-2 is possible but appears rare, though the true frequency is unknown."
"Researchers, Hong, US, COVID-19",Researchers in Hong Kong and the US have identified COVID-19 reinfections.
"Reinfections, severe, infection",Reinfections have been either less or more severe than the initial infection.
"infectiousness, re-infected, individuals",The infectiousness of re-infected individuals is unknown.
"studies, reinfection, potential, macaques, re-challenge, days, days, exposure, clinical symptoms","Two studies suggest limited reinfection potential in macaques, with re-challenge 28 days or 35 days after initial exposure resulting in no clinical symptoms."
"Ferrets, infected, PFU, acute lung injury, secondary challenge, SARS-CoV-2 28 days, exposure, clinical symptoms","Ferrets infected with 102-104 PFU were protected from acute lung injury following secondary challenge with SARS-CoV-2 28 days after initial exposure, but they did exhibit clinical symptoms."
"contribution, historical coronavirus, exposure to, SARS-CoV-2, immunity",The contribution of historical coronavirus exposure to SARS-CoV-2 immunity is unknown.
"Cross-reactivity, T-cell responses, human, coronaviruses, SARS-CoV-2, variation, symptom, severity, patients",Cross-reactivity in T-cell responses between other human coronaviruses and SARS-CoV-2 may explain some variation in symptom severity among patients.
"Key, components, human, immune response, memory B cells, activated, SARS-CoV-2, decades, waning, antibody, immunity","Key components of the human immune response (memory B cells) are activated by SARS-CoV-2, and may persist for decades to offset any waning antibody immunity."
"studies, components, adaptive immune system, CD4+ T cells, recovered, COVID-19, patients, cells, SARS-CoV-2 Spike protein","Two studies identified key components of the adaptive immune system (CD4+ T cells) in the majority of recovered COVID-19 patients, and these cells reacted to SARS-CoV-2 Spike protein."
"studies, Spike protein responses, CD4+ T cells, unexposed, patients, cross-reactivity, circulating, human, coronaviruses, SARS-CoV-2","These studies also identified Spike protein responses in CD4+ T cells of ~30-40% of unexposed patients, suggesting some cross-reactivity between other circulating human coronaviruses and SARS-CoV-2."
"Long-lasting T-cell responses, SARS-CoV-1, patients, T-cell, reactivity, coronaviruses, SARS-CoV-2, immune protection","Long-lasting T-cell responses have been seen in SARS-CoV-1 patients, and T-cell cross- reactivity between other coronaviruses and SARS-CoV-2 suggest additional immune protection."
"Children, SARS-CoV-2 infection, historical exposure, seasonal coronaviruses",Children do not appear to be protected from SARS-CoV-2 infection by historical exposure to seasonal coronaviruses.
"Serum, patients, exposed to, seasonal coronaviruses, SARS-CoV-2, cross-reactivity, seasonal coronaviruses, SARS-CoV-2 nucleocapsid","Serum from patients exposed to seasonal coronaviruses did not neutralize SARS-CoV-2, though there has been some cross-reactivity between seasonal coronaviruses and SARS-CoV-2 nucleocapsid (N) protein."
"Diagnosis, COVID-19, symptoms, consistent with, COVID-19, PCR-based testing, active cases, SARS-CoV-2 antibodies, individuals","Diagnosis of COVID-19 is based on symptoms consistent with COVID-19, PCR-based testing of active cases, and/or the presence of SARS-CoV-2 antibodies in individuals."
"Screening, solely, temperature, symptoms, unreliable",Screening solely by temperature or other symptoms is unreliable.
"FDA, EUAs, diagnostic tests, molecular, antibody, antigen tests, neutralizing antibodies, SARS-CoV-2 infection, at-home diagnostic assays, SARS-CoV-2 infection","As of 12/16/2020, the FDA has granted EUAs to 303 diagnostic tests, including 231 molecular, 62 antibody, and 10 antigen tests, which include one for detecting neutralizing antibodies from prior SARS-CoV-2 infection and at-home diagnostic assays for SARS-CoV-2 infection."
"US, FDA, EUA, at-home test kit, COVID-19, influenza, EUA, Ellume COVID-19 at-home antigen test, prescription","The US FDA also issued an EUA for an at-home test kit capable of testing for both COVID-19 and influenza, and has granted an EUA for the Ellume COVID-19 at-home antigen test, available without a prescription to symptomatic and asymptomatic individuals at least two years of age."
"US, CDC, anyone, contact, positive, COVID-19, tested",The US CDC recommends that anyone who has been in contact with a positive COVID-19 case should be tested.
"timing, diagnostic, results",The timing of diagnostic PCR tests impacts results.
"false-negative rate, RT-PCR tests, days, exposure), days, exposure","The false-negative rate for RT-PCR tests is lowest between 7 and 9 days after exposure, and PCR tests are more likely to give false-negative results before symptoms begin (within 4 days of exposure) and more than 14 days after exposure."
"Low, viral loads, RT-PCR tests, viral loads, late stage infections, day","Low viral loads can lead to false-negative RT-PCR tests, and viral loads are lower in late stage infections as well as at the end of a given day."
"duration, PCR-detectable, viral samples, lower, respiratory tract, upper respiratory tract, nasopharyngeal sampling, effective, days, symptom, falls, days",The duration of PCR-detectable viral samples is longer in the lower respiratory tract than the upper respiratory tract; nasopharyngeal sampling is most effective (89%) between 0 and 4 days after symptom onset but falls significantly (to 54%) by 10 to 14 days.
"days, alternative testing methods, lower respiratory samples","After 10 days, alternative testing methods (e.g., lower respiratory samples) may be necessary."
"Symptom-based screening, airports, ineffective, passengers, screened, intensive screening, US, military base, mandatory quarantine,","Symptom-based screening at airports was ineffective at detecting cases (9 identified out of 766,044 passengers screened), and intensive screening on a US military base during mandatory quarantine did not identify any COVID-19 cases."
"Nasal, pharyngeal swabs, effective, sputum, bronchoalveolar lavage fluid, evidence","Nasal and pharyngeal swabs may be less effective diagnostically than sputum and bronchoalveolar lavage fluid, although evidence is mixed."
"Combination, RT-PCR, serology, antibody, testing","Combination RT-PCR and serology (antibody) testing may increase the ability to diagnose patients with mild symptoms, or identify patients at higher risk of severe disease."
"Assays, targeting, antibodies, nucleocapsid protein, Spike protein, S, SARS-CoV-2, detection",Assays targeting antibodies against the nucleocapsid protein (N) instead of the Spike protein (S) of SARS-CoV-2 may improve detection.
"Newer tests, target, viral components, sensitivity, specificity","Newer tests target up to three viral components, demonstrating high sensitivity and specificity."
"Exhaled, breath, effective, supplement, nasopharyngeal swab-based PCR, breath-based samplers","Exhaled breath condensate may be an effective supplement to nasopharyngeal swab-based PCR, and other work examining breath-based samplers is ongoing."
"Foam, swabs, accurate, diagnostic tests, polyester, swabs, collecting, patient samples, polyester, swabs, shortage, foam swabs","Foam swabs lead to more accurate diagnostic tests than polyester swabs for collecting patient samples, though polyester swabs are good enough to be used in case of a shortage in foam swabs."
"Asymptomatic, individuals, test, negative, antibody, IgG, symptomatic, patients",Asymptomatic individuals are more likely to test negative for a specific antibody (IgG) compared to symptomatic patients.
"CRISPR-Cas12a system, fluorescence-based, COVID-19, diagnostic tests",The CRISPR-Cas12a system is being used to develop fluorescence-based COVID-19 diagnostic tests.
"India, rapid, CRISPR-based test, accurate, results, hour, nasopharyngeal swab",India has approved a rapid CRISPR-based test paper capable of accurate results within an hour of nasopharyngeal swab.
"Low-sensitivity tests, lateral flow assays, lower, accuracy, reduce, outbreaks","Low-sensitivity tests (like lateral flow assays) may be beneficial despite lower accuracy, because they reduce the time necessary to identify and subsequently contain potential outbreaks."
"Immunological indicators, blood glucose levels, oxygen levels, bilirubin levels, severe, cases, decision-support tools, diagnosing, severe, infections","Immunological indicators, blood glucose levels, oxygen levels and bilirubin levels may help identify future severe cases, and decision-support tools for diagnosing severe infections exist."
"Pooling, samples, RT-PCR tests, testing capability",Pooling samples and conducting RT-PCR tests may expand testing capability.
"Detection, dogs, individuals, SARS-CoV-2 PCR testing",Detection dogs are being used at airports to recommend individuals for subsequent SARS-CoV-2 PCR testing.
"High-throughput, diagnostic, sensitivity, specificity, PCR, increase, sampling, speed","High-throughput diagnostic are comparable in sensitivity and specificity to PCR, and may increase sampling speed."
"high-throughput diagnostic assay, screening, asymptomatic, individuals, US, Emergency Use Authorization",A high-throughput diagnostic assay for screening asymptomatic individuals has received US Emergency Use Authorization.
"Infrared, temperature, readings, misleading, entrance, buildings, low outdoor temperatures",Infrared temperature readings may be misleading when used at the entrance of buildings with low outdoor temperatures.
"Some, skin, manifestations, COVID-19, diagnostic, associated with, inflammatory reactions","Some skin manifestations of COVID-19 may be diagnostic, in particular those associated with inflammatory reactions."
"Validated, serological, antibody, assays, exposed to, SARS-CoV-2",Validated serological (antibody) assays are being used to help determine who has been exposed to SARS-CoV-2.
"Repeated, serological testing, asymptomatic, undetected, patients",Repeated serological testing is necessary to identify asymptomatic and other undetected patients.
"Exclusively, testing, symptomatic, healthcare workers, fraction, COVID-19 positive",Exclusively testing symptomatic healthcare workers is likely to exclude a large fraction of COVID-19 positive personnel.
"Research, variability, tests, manufacturers, detect, positive, negative, cases",Research has shown high variability in the ability of tests by different manufacturers to accurately detect positive and negative cases.
"Meta-analysis, lateral flow assays, LFIA, accurate, ELISA, chemiluminescent methods, CLIA, target, serological studies, IgG, IgM, accuracy","Meta-analysis suggests that lateral flow assays (LFIA) are less accurate than ELISA or chemiluminescent methods (CLIA), but that the target of serological studies (e.g., IgG or IgM) does not affect accuracy."
"FDA, serological diagnostic assays, failure, regulatory requirements",The FDA has excluded several dozen serological diagnostic assays based on failure to conform to updated regulatory requirements.
"study, pregnant women, rapid, antibody, lateral flow assay, testing, positive, false, positive, rate, values, non-pregnant, populations","In a study with pregnant women, rapid antibody (lateral flow assay) testing resulted in a 50% positive predictive value and 50% false positive rate, which are lower than the values touted for non-pregnant populations."
"SARS-CoV-2, RNA, detection, COVID-19, surveillance, SARS-CoV-2, positive, PCR, hospital","SARS-CoV-2 RNA is likely to persist long enough in untreated wastewater to permit reliable detection for COVID-19 surveillance, and can warn of SARS-CoV-2 cases ahead of positive PCR tests and hospital admissions."
"effective, treatment, COVID-19, treatments, reduce, disease severity, mortality","There is no universally effective treatment for COVID-19, but some treatments reduce disease severity and mortality."
"Remdesivir, symptom, duration, hospitalized, patients, reduce, mortality, treatment regimens, baricitinab","Remdesivir may reduce symptom duration in hospitalized patients, and may reduce mortality when combined with other treatment regimens (e.g., baricitinab)."
"US, FDA, remdesivir, hospitalized, patients, years, older, Emergency Use Authorization, patient groups","The US FDA has approved the use of remdesivir in hospitalized patients 12 years and older, with an Emergency Use Authorization for other patient groups."
"clinical trial, SOLIDARITY, remdesivir, mortality, ventilation status","A large clinical trial (SOLIDARITY, n=2,750 treated patients) found no benefit of remdesivir for patient mortality, regardless of ventilation status or treatment severity."
"abbreviated, clinical trial, remdesivir, benefits",An abbreviated clinical trial of remdesivir (n=237) found no significant benefits.
"Hydroxychloroquine, clinical",Hydroxychloroquine provides limited to no clinical benefit.
"Hydroxychloroquine, HCQ, prophylaxis, adverse cardiac events, azithromycin","Hydroxychloroquine (HCQ) does not prevent infection as either pre- or post-exposure prophylaxis, does not benefit mild-moderate COVID-19 cases, was associated with adverse cardiac events in severely ill patients, does not reduce mortality, and increases mortality when combined with azithromycin."
"FDA, Hydroxychloroquine's, EUA, 6/15/20",The FDA revoked Hydroxychloroquine's EUA on 6/15/20.
"Corticosteroids, reduce, mortality, ill, ventilated, patients, early","Corticosteroids may significantly reduce mortality in severely ill and ventilated patients, especially if given early."
"Dexamethasone, reductions, mortality, mechanical ventilation, supplemental oxygen, oxygen, ventilation","Dexamethasone is associated with substantial reductions in mortality for patients receiving mechanical ventilation, smaller benefits for those receiving supplemental oxygen, and no benefits in patients who did not need oxygen or ventilation."
"meta-analysis, mortality, critically, 28, corticosteroids, n<152, stopped early","A large meta-analysis found that 28-day mortality in critically ill patients was reduced in patients (n=678) who received systemic corticosteroids.633 Four separate, smaller trials of corticosteroids (n<152) were stopped early."
"benefits, glucocorticoids, heavily, patient, inflammation",The benefits of glucocorticoids may depend heavily on patient inflammation.
"studies, doses, steroids, mortality, ARDS","In several studies, high doses of steroids were associated with elevated mortality, though low-moderate doses can reduce mortality in patients with ARDS."
"Convalescent, plasma, treatment, effective, administered, early, evidence","Convalescent plasma treatment is safe and may be effective when administered early, though evidence is mixed."
"trial, plasma therapy, patients, treatment, evidence, mortality","A large trial of plasma therapy (>25,000 patients) shows that treatment is safe, with some evidence that it can reduce 7-day mortality."
"Plasma, therapy, reductions, mortality, administered, hours, hospital admission, donor, plasma, higher, antibody, levels, effective","Plasma therapy shows larger reductions in mortality when administered within 44 hours of hospital admission, and donor plasma with higher antibody levels appears more effective."
"Even, high-titer, plasma, outcomes, clinical trial, severe, COVID-19, patients","Even high-titer donor plasma, however, did not substantially improve outcomes in a clinical trial with severe COVID-19 patients (n=228)."
"US, FDA, Emergency Use Authorization, convalescent, plasma therapy","On 8/24/2020, the US FDA approved an Emergency Use Authorization for convalescent plasma therapy."
"Anticoagulants, reduce, COVID-19, mortality, hospitalized, patients",Anticoagulants may reduce COVID-19 mortality in hospitalized patients.
"therapeutic, prophylactic, anticoagulants, associated with, significant, reduction, mortality, hospitalized, COVID-19, patients",Both therapeutic and prophylactic use of anticoagulants has been associated with significant (~50%) reduction in mortality in hospitalized COVID-19 patients.
"Anticoagulant, use, associated with, lower, mortality, correct, dose, complications","Anticoagulant use was associated with lower mortality in the severely ill, but the correct dose is critical to avoid complications."
"High doses, anticoagulants, effective, critically, ill, patients",High doses of anticoagulants may be effective in critically ill patients.
"Patients, years, chronic anticoagulant, treatment, higher, survival, propensity-matched controls",Patients 65 years and up receiving chronic anticoagulant treatment showed higher survival than propensity-matched controls.
"benefits, tocilizumab, unclear, increase, hospital stay, risk, secondary infection","The benefits of tocilizumab are unclear, and it can increase hospital stay time and the risk of secondary infection."
"tocilizumab, reduction, mortality, treated, patients, randomized clinical trial, mortality, evidence, circumstances","While tocilizumab appears to show a 12% reduction in mortality in treated patients, a randomized clinical trial found no effects on mortality, and other evidence suggests that it may be beneficial only in certain circumstances."
"pharmaceutical interventions, investigated, results, clinical trials",Other pharmaceutical interventions are being investigated but results from large clinical trials are needed.
"Eli, Lilly, Emergency Use Authorization, US, FDA, monoclonal antibody product, bamlanivimab, diagnosed, mild, moderate, COVID-19, patients","Eli Lilly has received Emergency Use Authorization from the US FDA for its monoclonal antibody product, bamlanivimab, for use in recently diagnosed, mild to moderate COVID-19 patients."
"Regeneron, REGN-COV2, monoclonal antibody, associated with, reductions, symptom, duration",Regeneron’s REGN-COV2 monoclonal antibody has been associated with reductions in symptom duration.
"data, Eli, Lilly, Regeneron, monoclonal antibody, treatments, hospitalized, patients, high oxygen requirements","However, data from both Eli Lilly and Regeneron suggest that their monoclonal antibody treatments may not work well for hospitalized patients or those with high oxygen requirements."
"Regeneron, received, Emergency Use Authorization, antibody, cocktail, treat, mild/moderate, COVID-19, patients",Regeneron received Emergency Use Authorization for an antibody cocktail to treat mild/moderate COVID-19 patients.
"Phase II trial, inhaled interferon beta-1a, benefits, reduced, disease severity, SOLIDARITY, trial, interferon beta-1a, formulation","A Phase II trial of inhaled interferon beta-1a showed benefits in terms of reduced disease severity, though results from the SOLIDARITY trial found no benefit of a separate interferon beta-1a formulation."
"Anakinra, clinical benefits, small observational studies, effective, methylprednisolone","Anakinra has shown clinical benefits in small observational studies, and may be effective with methylprednisolone."
"Favipiravir, reduce, duration, clinical symptoms, reduce, viral clearance",Favipiravir may reduce the duration of clinical symptoms and reduce the time for viral clearance.
"Bradykinin, inhibitors, investigated, COVID-19, treatments, bradykinins, disease","Bradykinin inhibitors are being investigated as COVID-19 treatments, due to the potential role of bradykinins in disease."
"Statins, RAAS, inhibitors, hypertension, elevate, COVID-19, risk, mortality, elderly, patients",Statins and RAAS inhibitors (for hypertension) do not appear to elevate COVID-19 risk and may protect against mortality in elderly patients who continue taking them.
"Vitamin D, vitamin B12, magnesium, ventilation, COVID-19, patients",Vitamin D (with vitamin B12 and magnesium) may reduce the need for ventilation in COVID-19 patients.
"Acalabrutinib, improve, patient, oxygenation, clinical trials, SOLIDARITY","Acalabrutinib may improve patient oxygenation, and is being included in large clinical trials (SOLIDARITY)."
"Colchicine, rates, intubation, mortality",Colchicine may reduce rates of intubation and mortality.
"Fluvoxamine, clinical symptoms",Fluvoxamine may reduce clinical symptoms.
"clinical, ritonavir/lopinavir",There is no clinical benefit from ritonavir/lopinavir.
"Ivermectin, reduced, viral shedding, duration, small clinical trial",Ivermectin reduced viral shedding duration in a small clinical trial (n=72).
"IV, immunoglobulin, reduced, mechanical ventilation, small trial",IV immunoglobulin reduced the need for mechanical ventilation in a small trial (n=16).
"Androgen, factor, disease severity, men, treatment, options, trial","Androgen has been suggested as a factor in disease severity in men, and treatment options are in trial."
"Insulin, use, increase, mortality, risk, type 2 diabetes, treatments, metformin",Insulin use may increase mortality risk compared to other type 2 diabetes treatments such as metformin.
"Several, vaccine, Phase III trial, results, administered, FDA, Emergency Use Authorization","Several vaccine candidates have shown promising Phase III trial results, and one is currently being administered under FDA Emergency Use Authorization."
"US, vaccination, priority, healthcare workers, long-term care residents, individuals, older, frontline, essential workers, people, high-risk medical conditions, 1c","In the US, vaccination priority is being given to healthcare workers and long-term care residents (1a), all individuals 75 and older and frontline essential workers (1b), and all people 65-75 and those 16-64 with high-risk medical conditions (1c)."
"Candidates, received, approval, US, Pfizer/BioNTech, mRNA, vaccine, BNT162b2, international nonproprietary, Tozinameran","Candidates that have received or applied for approval in the US Pfizer/BioNTech – mRNA vaccine named BNT162b2 (international nonproprietary name of Tozinameran), "
,
"Pfizer/BioNTech, mRNA, vaccine, BNT162b2, shots, days","Pfizer/BioNTech – mRNA vaccine named BNT162b2 is given as 2 shots, 21 days apart."
"study, endpoint, vaccine, age, sex, race, ethnicity","At the final study endpoint (170 confirmed COVID-19 cases out of 43,000 participants), vaccine showed 95% efficacy at 7 days after the second vaccine dose (28 days after first dose), which was consistent across age, sex, race, and ethnicity."
"Efficacy, individuals",Efficacy was 94% for those individuals over 65.
"study, participants, cases, severe, placebo, group, cases, severe, vaccine group","There were study participants, with 162 cases (9 severe) in the placebo group and 8 cases (1 severe) in vaccine group."
"Safety, assessed, children, years, racially, diverse, patients, trial pool, individuals, years, participants","Safety was assessed in children (n=100, 12-15 years old), racially and ethnically diverse patients (30-42% of trial pool), and individuals 56-85 years old (41-45% of participants)."
"No, safety, concerns, observed, adverse events, fatigue, headache","No serious safety concerns were observed, and adverse events included fatigue (3.8%) and headache (2.0%)."
"side effects, pain, injection site, muscle pain",Other common side effects included pain at the injection site and muscle pain.
"After, reports, allergic reactions, UK, healthcare workers, US, CDC, individuals, allergies, foods, latex, pollen, instance, special, precautions, Pfizer/BioNTech vaccine, talk, doctor, minutes, vaccination","After reports of two allergic reactions in UK healthcare workers, the US CDC concluded that individuals with known allergies to foods, latex, or pollen (for instance) do not have to take special precautions for the Pfizer/BioNTech vaccine, but should talk to their doctor and be observed for 30 minutes after vaccination."
"Storage, shipping, requirements, vaccine, vial, days, refrigerated, conditions","Storage and shipping requirements are -70°C; once thawed, the vaccine vial can be stored for up to 5 days at refrigerated (2–8°C) conditions."
"Pfizer, BioNTech, Emergency Use Authorization, USFDA, individuals, older",Pfizer and BioNTech received Emergency Use Authorization from the USFDA for individuals 16 and older.
"vaccine, shots, days","The vaccine is given as 2 shots, 28 days apart."
"Phase III clinical trial, vaccine, efficacy, days, dose","At the conclusion of the Phase III clinical trial, the vaccine showed 94.1% efficacy, 14 days after the second dose."
"Efficacy, age, race, ethnicity, sex.456, Vaccine-induced antibodies, days","Efficacy was consistent across age, race, ethnicity, and sex.456 Vaccine-induced antibodies persisted for at least 119 days."
"study, participants, trial, severe, placebo, 30,000","There were 30,000 study participants in the trial, with 185 cases (30 severe, 1 death) in the placebo group and 11 cases (0 severe) in the vaccine group."
"Side effects, fatigue, muscle aches, joint paint, headaches","Side effects included fatigue (10%), muscle aches (9%), joint paint (5%), and headaches (5%)."
"Pain, redness, injection site, adverse events, increased, frequency, dose",Pain and redness at the injection site were also noted; adverse events increased in frequency after the second dose.
"vaccine, shipped, stored, standard freezer temperatures, months, stable, refrigeration, days, room, temperature, hours","The vaccine can be shipped and stored at standard freezer temperatures (-20°C) for 6 months, and is expected to be stable under refrigeration (2-8°C) for 30 days and at room temperature for 12 hours."
"Moderna, EUA, USFDA, individuals, older",Moderna was granted an EUA from the USFDA for individuals 18 and older.
"adenovirus vaccine, University of, AstraZeneca, efficacy, individuals, doses, efficacy, accidental subset, individuals, half dose, dose","The adenovirus vaccine candidate AZD1222 (from University of Oxford and AstraZeneca) showed 62% efficacy in individuals given two full doses, and 90% efficacy in an accidental subset of individuals given a half dose followed by a full dose."
"individuals, accidental, dosing, cohort, discrepancies, efficacy, results","None of the individuals in the accidental dosing cohort were over 55, potentially explaining discrepancies in efficacy results."
"vaccine, immune response, age groups","The vaccine appears safe, and instills a robust immune response across age groups."
"vaccine, doses, month","The vaccine is given in two doses, 1 month apart."
"Phase III trial, participants","The Phase III trial included 23,000 participants, all over 18."
"vaccine, stable, months",The vaccine is stable at 2-8°C for up to 6 months.
"Gamaleya Institute, adenovirus, Sputnik V","Russia's Gamaleya Institute announced that their adenovirus (Sputnik V) vaccine is 91.4% effective 28 days after the first dose, and over 95% effective 42 days after the first dose (21 days after the second dose), based on 39 COVID-19 cases in 19,000 participants."
"trial, age, ethnicity, Sputnik","No trial protocols (e.g., age, ethnicity) or data have been published for Sputnik V."
"Sinovac, Phase III trials, CoronaVac, vaccine, healthcare professionals",Sinovac has begun Phase III trials of its CoronaVac inactivated vaccine candidate in healthcare professionals.
"Sinopharm, Phase III trials, SARS-CoV-2 vaccine",Sinopharm has begun Phase III trials of two of its inactivated SARS-CoV-2 vaccine candidates.
"Janssen, Johnson, Johnson, Phase III trial, participants, adenovirus","Janssen, with Johnson and Johnson, has begun a Phase III trial with 60,000 participants for their adenovirus candidate."
"CanSino’s Ad5-nCoV adenovirus vaccine, Phase III clinical trials",CanSino’s Ad5-nCoV adenovirus vaccine is undergoing Phase III clinical trials.
